evaluation,offline_var_0,offline_var_1,offline_var_2,offline_var_3,offline_var_4,offline_var_5,offline_var_6,offline_var_7,offline_var_8,offline_var_9,offline_var_10,offline_var_11,offline_var_12,offline_var_13,offline_var_14,offline_var_15,offline_var_16,offline_var_17,offline_var_18,offline_var_19,offline_var_20,offline_var_21,offline_var_22,offline_var_23,offline_var_24,offline_var_25,offline_var_26,offline_var_27,offline_var_28,offline_var_29,obj_Maximize_Volume,con_Maintain_L/D_Ratio,30_DV_Model_cl,30_DV_Model_cd,30_DV_Model_Volume,30_DV_Model_CL,30_DV_Model_CD,30_DV_Model_K,30_DV_Model_-CL,30_DV_Model_-CD,30_DV_Model_-K,convergence_metric,acqf_value
149,0.233612101,-0.077316048,0.062522988,0.128997315,0.037613577,-0.165489666,0.120322311,-0.111402232,-0.173920478,-0.016742918,-0.006640612,-0.091425468,0.023637733,0.286538551,0.325938174,0.205007972,0.331083318,0.231640717,0.142807194,0.104657836,0.066469074,0.140573568,0.050697833,0.182806098,0.161549065,0.070256918,-0.022504736,0.04360254,0.005194886,0.021037649,12.18545758,-0.230338289,3.439402906,0.808244551,12.18545758,3.439402906,0.808244551,4.255398818,-3.439402906,-0.808244551,-4.255398818,1.975613949,0
150,0.19144994,0.285008643,-0.092826632,-0.042563769,0.187098101,-0.024469252,0.027361872,0.08615164,-0.144759879,-0.166051479,-0.132008161,-0.099504325,0.155329522,0.001700556,0.135024365,0.237722143,-0.032587392,0.098668534,0.133142936,0.075714395,0.253297088,0.158971813,0.028933645,-0.029434274,0.049169533,0.192860797,0.073955215,0.124321157,0.143019234,0.038428847,10.82640996,-0.549141291,3.973599488,1.009399916,10.82640996,3.973599488,1.009399916,3.936595817,-3.973599488,-1.009399916,-3.936595817,1.975613949,0
151,0.201657356,0.07849369,0.037664065,0.034028346,0.237333426,0.123862336,0.075974988,-0.056826288,-0.117612913,-0.078182543,-0.148637322,-0.138574945,0.136607431,0.371150707,0.099180541,0.048361851,0.137445663,0.237434173,0.259742733,0.01885475,0.118353826,0.056385886,-0.020466538,0.088497149,0.189311956,-0.011366919,0.094283188,0.010801064,0.106075836,0.078358194,11.1555375,-0.281765864,3.679292204,0.875194427,11.1555375,3.679292204,0.875194427,4.203971243,-3.679292204,-0.875194427,-4.203971243,1.975613949,0
152,0.306343153,0.118190265,-0.047929582,0.150485602,0.140571907,-0.052083436,-0.029123553,0.064104361,-0.149752596,-0.120325802,-0.055721936,-0.015214128,0.249937222,0.096349131,-0.062503125,0.258148499,-0.012285394,0.011256168,0.200152512,0.121827462,-0.03902166,0.17953816,-0.01032869,0.089745812,0.192042742,0.070942662,0.037676278,0.012861867,0.050321625,0.098517757,10.41410324,0.030711577,3.682662123,0.8153889,10.41410324,3.682662123,0.8153889,4.516448684,-3.682662123,-0.8153889,-4.516448684,1.975613949,0
153,0.113937243,0.184551263,-0.00246021,-0.096161289,0.134908654,-0.018792595,-0.0009977,-0.100490262,0.068992635,-0.073090843,-0.088897031,-0.066260957,0.430591014,0.039647361,0.126383667,-0.013118739,0.207381389,0.077181882,-0.074516515,0.158863909,0.033493956,0.158425821,0.004478003,0.059752859,-0.026242914,0.152997088,-0.002418573,-0.023215752,0.072193746,-0.011909802,10.35165589,-0.523907971,4.030767074,1.017400533,10.35165589,4.030767074,1.017400533,3.961829137,-4.030767074,-1.017400533,-3.961829137,1.975613949,0
154,0.31349418,0.176480126,-0.099635506,0.299474749,-0.051417757,-0.127510173,0.149701065,0.049167354,0.069961464,0.04968129,0.003498966,0.029863654,0.122520405,0.295970618,0.449454182,0.171796578,0.000802221,-0.039203089,0.108702538,0.154969067,0.007562035,0.08611844,-0.049707452,0.040822582,0.110498007,-0.019647751,-0.049658494,-0.039666411,-0.029899059,0.087582791,10.53105793,0.439981397,3.301913199,0.670341433,10.53105793,3.301913199,0.670341433,4.925718504,-3.301913199,-0.670341433,-4.925718504,1.988723441,0.036631053
155,0.080912281,-0.070793171,0.102301234,0.109355183,-0.066070776,-0.134088726,-0.028934082,0.094336067,0.000149901,-0.144331761,-0.012234071,-0.002304719,0.391240553,0.468035717,-0.064897119,-0.031179639,-0.026710138,0.131023338,0.019796742,-0.036495301,-0.014782717,0.084172044,0.155492049,0.190461138,0.104416057,0.004141299,0.171299677,-0.024033375,0.117044053,0.019390033,11.09111023,-0.616893746,3.686003882,0.952740532,11.09111023,3.686003882,0.952740532,3.868843361,-3.686003882,-0.952740532,-3.868843361,1.988723441,0
156,-0.023502357,0.133325971,0.146068471,0.09625254,-0.001912843,0.169181327,0.082727329,0.009542547,0.016513671,0.021519403,-0.125283477,-0.000346639,0.099997006,0.204886459,0.257432135,-0.026736891,0.021330987,-0.070097398,0.234651626,0.335546505,0.177616882,0.004012412,0.19695574,0.092698809,0.100582935,0.182595798,-0.04889808,-0.029311213,0.040022693,0.022417696,11.29313953,-0.421735997,3.788485032,0.932205708,11.29313953,3.788485032,0.932205708,4.06400111,-3.788485032,-0.932205708,-4.06400111,1.988723441,0
157,0.217492052,0.212039984,0.040383836,0.116644716,0.160953197,0.101295711,-0.142939708,-0.0383879,-0.115556606,-0.189418324,0.01125065,0.018611907,0.105482725,0.411311309,0.322321386,0.134678941,0.173120204,-0.065711032,-0.0148235,0.194895221,0.031457573,0.244312199,0.079382313,0.262154442,0.143559319,0.116035774,0.103700314,0.178735598,0.009125048,0.09453432,11.01261846,-0.49164559,3.993277807,0.999796271,11.01261846,3.993277807,0.999796271,3.994091518,-3.993277807,-0.999796271,-3.994091518,1.988723441,0
158,-0.12289651,0.186149161,-0.082229926,0.279815691,0.068126374,-0.158468855,-0.078593879,0.037133699,-0.192098431,-0.142773408,0.025122897,-0.033927879,0.248854391,0.422435722,0.312950523,-0.062754739,0.233291103,0.065627123,0.156601583,0.254442437,0.03781553,0.03504953,-0.044523818,0.215443792,0.075912896,0.084541617,0.098730985,0.060776276,0.058646119,-0.010136316,12.13367165,-0.512867701,3.834596506,0.96519571,12.13367165,3.834596506,0.96519571,3.972869407,-3.834596506,-0.96519571,-3.972869407,1.988723441,0
159,-0.002916522,0.177625451,-0.033774413,0.176881961,0.04619039,0.019150558,-0.009220812,0.075738956,-0.040160925,0.022040242,0.013417189,0.022436912,0.146039254,0.160565612,0.371783593,-0.012967654,0.308431988,0.007716687,0.281934355,-0.050648988,0.080251143,0.060720043,-0.016838555,0.166079876,0.181254722,0.148994681,0.049331915,0.007671477,0.117113449,0.000658218,11.08229916,-0.155077965,3.703346482,0.855146148,11.08229916,3.703346482,0.855146148,4.330659142,-3.703346482,-0.855146148,-4.330659142,1.988723441,0
160,0.351057224,0.105321,0.129036967,-0.008062011,-0.154137795,0.031512459,0.004188347,-0.02205288,-0.157737744,0.049516642,-0.148132674,-0.143260603,0.144520947,0.195879659,0.088458957,0.091046312,0.214552724,0.043003488,0.341789813,0.334152383,0.008719508,0.207681202,0.23955644,0.231024569,0.025209917,0.135139121,0.15109612,0.009676312,0.003650457,0.026812263,12.21799134,-0.553968322,3.472714707,0.883244895,12.21799134,3.472714707,0.883244895,3.931768786,-3.472714707,-0.883244895,-3.931768786,1.988723441,0
161,-0.075351287,0.291876082,-0.063960932,0.153863062,0.04941452,0.093356271,-0.042647146,-0.094086413,-0.173493724,-0.180031736,-0.004344889,-0.119352251,0.08193678,0.329283859,-0.088050004,0.141028467,0.039138018,0.106138693,-0.002957899,0.192278211,0.015561483,-0.022335679,0.150341643,0.086936013,0.155591243,0.088070871,0.093266858,0.108363222,0.121855427,0.029159453,10.64268161,-0.507638501,4.033449301,1.013913857,10.64268161,4.033449301,1.013913857,3.978098607,-4.033449301,-1.013913857,-3.978098607,1.988723441,0
162,0.389026666,0.205404503,0.095202986,-0.085746165,-0.121717485,-0.145121725,-0.104063977,-0.079991566,-0.034603055,-0.016914713,0.020964871,0.007135433,-0.004695077,0.317593808,0.215995392,0.122366115,0.154846829,0.170481391,0.129937939,0.099644481,0.010750674,0.042638413,-0.044160511,0.037881605,0.060827258,-0.001701379,0.126537046,0.030311227,0.148557705,0.08312015,11.05145145,-0.10380997,3.862539079,0.881470403,11.05145145,3.862539079,0.881470403,4.381927137,-3.862539079,-0.881470403,-4.381927137,1.988723441,0
163,0.18612852,-0.026944102,-0.049696275,0.032983315,0.07416986,0.029182041,0.004905449,-0.042824491,-0.184674148,-0.112611052,0.029658959,-0.053631378,-0.00343146,-0.09163478,0.296475559,0.06109766,0.021675577,0.066354031,0.364840119,-0.00804456,0.22694306,0.163344743,0.169036908,0.103555421,0.12325854,0.159873341,0.080517771,-0.024061594,0.132935288,0.020601228,11.49087788,-0.317026966,3.815171929,0.915192422,11.49087788,3.815171929,0.915192422,4.168710141,-3.815171929,-0.915192422,-4.168710141,1.988723441,0
164,0.312688714,0.055368846,-0.09090327,0.289054902,0.231669285,0.15821585,0.119923479,0.070595518,0.025420323,-0.088031022,-0.088990724,0.015199119,-0.071919684,0.438514692,0.397003845,0.393723831,0.345151182,0.229024176,0.039513197,0.084461099,0.205426208,0.10981924,0.223647772,0.097091511,0.141494074,0.191422592,0.044462358,-0.003218055,0.022796582,-0.00080449,11.47734413,-0.301157417,3.105962571,0.742240034,11.47734413,3.105962571,0.742240034,4.18457969,-3.105962571,-0.742240034,-4.18457969,1.988723441,0
165,0.075481652,0.288032264,0.036184597,-0.113724609,-0.136572425,-0.195334215,-0.021882988,0.044196229,-0.130255906,-0.197008979,-0.000539805,0.002967464,0.299901357,-0.057003824,0.405676677,0.345769689,0.073980844,0.294278786,0.103002254,0.284696319,0.099862167,0.226766324,-0.006983837,0.294822524,0.127929182,0.083024212,0.147773407,0.123718883,-0.000849024,0.014792556,13.13122296,-1.009251623,3.948110885,1.135661547,13.13122296,3.948110885,1.135661547,3.476485485,-3.948110885,-1.135661547,-3.476485485,1.988723441,0
166,-0.061842863,0.213441924,0.183111571,0.135524977,-0.010920578,0.101461669,-0.060339178,-0.092079492,-0.165360463,-0.142397129,-0.01206868,-0.061654547,0.34455463,0.396678344,0.235634129,0.113725309,0.338735114,0.202236892,0.193566883,0.218952947,0.163547158,0.210310765,0.007758923,0.158120854,0.100403712,0.132374212,0.041151254,-0.012106077,0.091761325,0.04637453,12.66083928,-0.718173093,3.908093739,1.03729989,12.66083928,3.908093739,1.03729989,3.767564015,-3.908093739,-1.03729989,-3.767564015,1.988723441,0
167,0.184967628,-0.08668318,0.184233907,0.149844027,0.230456707,0.182474483,-0.024451415,0.065128744,-0.184994419,-0.026522832,-0.041744344,-0.016376448,0.230564153,0.168616268,0.033613164,-0.045194093,0.334097554,0.051639468,0.207296103,-0.073646306,0.224743542,0.247319683,0.192501015,0.064807198,-0.008098381,0.114368982,0.148258881,0.010640663,0.06157142,0.072453983,10.35189634,-0.472456014,3.480640164,0.867280433,10.35189634,3.480640164,0.867280433,4.013281094,-3.480640164,-0.867280433,-4.013281094,1.988723441,0
168,0.0939944,0.257040927,0.114991422,0.038308396,-0.229820123,-0.032204798,-0.079675839,0.034004764,-0.018583612,-0.167637269,-0.004004018,0.018302097,0.073248259,0.237775826,-0.075454319,0.081546328,0.298949576,-0.007947435,0.090013847,0.263787965,0.005590564,0.031031231,0.179674621,-0.035594028,0.124337843,0.118681787,-0.010052808,0.136626181,0.081791902,0.068463439,10.87882124,-0.408846648,4.111778453,1.008557501,10.87882124,4.111778453,1.008557501,4.07689046,-4.111778453,-1.008557501,-4.07689046,1.988723441,0
169,0.220297356,0.020961006,-0.004461789,-0.107133025,-0.133736083,0.054048545,0.134340595,-0.092667036,-0.051485333,-0.191784791,-0.145726082,-0.02118591,0.159655926,0.081830338,-0.030107817,0.052501542,0.311065609,0.18109533,-0.034886237,0.37454084,0.254689108,-0.015571163,0.06287667,0.211671174,0.085392816,0.053212866,-0.014037262,0.179683477,0.118992225,0.084917,11.95061521,-0.646365804,3.770138246,0.981967606,11.95061521,3.770138246,0.981967606,3.839371304,-3.770138246,-0.981967606,-3.839371304,1.988723441,0
170,0.350472212,0.287283801,-0.070395045,0.022886688,-0.212498588,0.128001836,0.031423767,-0.039814169,-0.051596535,-0.020807779,-0.098686604,0.01690993,0.151578138,0.379388011,0.32399319,-0.017288905,-0.04602131,0.092088267,0.005755184,0.075563881,0.068510166,0.246892373,0.051791745,-0.017779404,0.177841365,0.182421011,0.155927838,0.152746713,-0.006340335,0.082960398,11.04767025,-0.195472416,3.568561528,0.831781203,11.04767025,3.568561528,0.831781203,4.290264692,-3.568561528,-0.831781203,-4.290264692,1.988723441,0
171,-0.065080871,0.031223173,0.122616877,0.043886089,-0.171869912,-0.050014177,-0.032245309,0.031084211,-0.066606495,-0.028345298,-0.105688329,-0.12483186,0.246369278,0.043166413,0.086835039,0.001784744,0.239273253,0.118227791,0.344548867,0.23347682,0.154946152,0.007573937,0.132163663,0.270416021,0.022588928,0.052903862,0.147638447,0.19164739,0.033366146,0.044802345,12.62119224,-0.696042588,3.765275509,0.99355647,12.62119224,3.765275509,0.99355647,3.789694519,-3.765275509,-0.99355647,-3.789694519,1.988723441,0
172,-0.018343989,0.029369843,0.078031827,0.066964438,0.005177317,-0.145545069,0.083181408,0.062150233,-0.00763946,-0.01808816,-0.017215821,-0.081252963,0.217427074,0.295982888,0.002348729,0.011037597,0.220423624,0.013903044,0.147483293,0.183966661,0.16018083,0.065934673,-0.043169903,0.017453248,0.124563648,0.086118522,0.014054926,0.000809562,0.085470245,0.056233231,11.38585449,-0.124116551,3.836613861,0.87963036,11.38585449,3.836613861,0.87963036,4.361620556,-3.836613861,-0.87963036,-4.361620556,1.988723441,0
173,0.280904888,0.077335361,0.060134146,0.091904139,0.006162637,-0.058247106,0.021306522,0.00877009,-0.102193228,-0.064624003,-0.110184672,-0.140980581,-0.061422729,0.360068775,0.161849442,0.136819246,0.008456041,0.009710677,-0.067771246,-0.053529363,0.049053235,0.026732058,0.227400076,0.109134385,0.151413924,0.043882521,0.079313499,0.051899584,0.118202709,-0.011873524,10.01950795,0.054706711,3.693672134,0.813504644,10.01950795,3.693672134,0.813504644,4.540443818,-3.693672134,-0.813504644,-4.540443818,1.988723441,0
174,0.261270271,-0.015034515,0.001137414,-0.175700704,-0.230830494,-0.064804995,0.124558048,0.097377037,-0.010340909,-0.105550677,-0.119132915,-0.000995688,0.148986889,0.054225506,0.422419386,0.241867389,0.21968766,0.209328792,0.251429073,0.399298481,-0.014184713,0.081862565,0.292582057,0.05120659,0.030170242,0.161998555,0.157191387,0.018170972,0.147120427,0.005738662,13.36730937,-0.837014491,3.562430333,0.976350002,13.36730937,3.562430333,0.976350002,3.648722617,-3.562430333,-0.976350002,-3.648722617,1.988723441,0
175,0.051680252,0.142041834,-0.085239413,0.11794562,-0.21032507,-0.050588803,0.036568658,-0.066435443,-0.165356366,-0.006127873,0.017538705,0.022409494,0.258879592,0.468894357,0.32420536,0.112836838,0.282027865,-0.044604759,0.198041225,0.119938381,0.02108912,0.023206779,-0.036351233,0.217803394,0.16395899,0.08643609,0.015838808,0.18688536,0.08813753,0.034224182,12.51474171,-0.435877879,3.617009532,0.893119817,12.51474171,3.617009532,0.893119817,4.049859229,-3.617009532,-0.893119817,-4.049859229,1.988723441,0
176,0.087888995,-0.094401902,0.0141069,0.243184628,-0.028721009,0.171157816,-0.005852634,0.054161327,0.050584583,-0.088429133,-0.096192002,-0.078913081,-0.085755908,0.121589555,0.101064926,0.308142533,0.207081256,0.176565282,-0.075718936,0.228120121,0.127391937,0.016087568,0.254030066,0.149876172,0.003453842,0.014949085,0.016348979,0.058509794,0.013652353,0.087057126,10.74032733,-0.272269656,3.595447128,0.85332263,10.74032733,3.595447128,0.85332263,4.213467451,-3.595447128,-0.85332263,-4.213467451,1.988723441,0
177,0.172857916,0.047151567,0.006021826,-0.139251677,0.019486982,0.084559191,-0.004790988,-0.082686303,-0.024021232,-0.024809388,-0.123930268,-0.030566878,0.130565551,0.354995373,0.041397871,0.081174219,-0.046476732,0.342018072,-0.046018959,0.372847071,0.002157931,-0.026681316,-0.029697035,0.122027138,0.184922571,0.098485215,0.093300042,0.137805671,-0.026218173,0.000316871,11.71567291,-0.620574038,3.845432692,0.994895331,11.71567291,3.845432692,0.994895331,3.865163069,-3.845432692,-0.994895331,-3.865163069,1.988723441,0
178,0.110889294,-0.081130319,0.051070994,-0.214264572,0.195093884,-0.017721329,-0.044740189,0.026471864,-0.120673248,-0.07475421,-0.079125821,-0.049087378,0.006800776,0.202079207,-0.077875791,0.328381,0.088185717,0.033377281,-0.032697269,0.345159297,0.10112848,0.203539203,0.104892972,0.021439879,0.19884833,0.095238429,-0.007874208,0.045995419,0.038180282,0.07534925,11.40468234,-0.555220345,4.277605915,1.088306239,11.40468234,4.277605915,1.088306239,3.930516763,-4.277605915,-1.088306239,-3.930516763,1.988723441,0
179,0.33285838,0.025860546,-0.046757133,0.284351517,-0.184528731,0.194875568,0.111138085,-0.008271862,0.034240971,-0.050078386,-0.122101037,0.016623424,0.320330669,0.455811748,0.355650647,0.182918696,0.223179123,0.255646858,-0.009130841,-0.037716274,-0.026040465,0.001659796,-0.023714119,0.190610436,-0.00992237,0.102821701,0.113620263,0.06274576,0.053739168,0.067683244,11.12823033,-0.319150939,3.223215549,0.773586677,11.12823033,3.223215549,0.773586677,4.166586168,-3.223215549,-0.773586677,-4.166586168,1.988723441,0
180,0.091193237,0.083618558,0.194761092,0.155685286,-0.194359342,0.1974447,-0.092458993,-0.059986242,-0.078991284,-0.139667039,-0.061528461,0.025919649,0.074600692,0.015025465,0.170495478,-0.015737035,0.141246968,0.005796866,0.237650211,0.193856533,0.246471894,0.191333673,0.103615182,-0.00354582,0.079243798,0.039552493,0.110884754,0.080957369,0.077056945,0.052125436,11.06966503,-0.336573689,3.974932857,0.958008267,11.06966503,3.974932857,0.958008267,4.149163418,-3.974932857,-0.958008267,-4.149163418,1.988723441,0
181,0.247753853,0.175507859,0.191933613,0.274785294,0.050945571,0.12007741,-0.053064822,-0.093152979,-0.019636162,-0.132705535,-0.097240145,-0.12177792,0.216879652,0.115629166,0.361419563,0.008925453,0.145139491,0.181347187,0.01351648,-0.034501895,0.203400619,0.190680731,0.11122112,0.169338393,0.112405864,0.028006484,0.098618194,0.017373419,0.036426099,0.043967753,10.35162807,-0.275310878,3.451247275,0.819690712,10.35162807,3.451247275,0.819690712,4.21042623,-3.451247275,-0.819690712,-4.21042623,1.988723441,0
182,0.201958578,0.116159777,0.147153441,-0.18683906,0.098009294,-0.11797494,-0.10570612,0.114410828,-0.107559284,-0.055379167,-0.011398364,-0.033917458,-0.012251023,-0.050344551,0.249529129,0.391212836,-0.037682151,0.087561789,0.093699288,0.369891606,0.051973717,-0.029430785,0.229181413,0.027623173,0.073894046,0.196328582,0.034126541,0.072190308,0.14778935,-0.008241937,11.41509863,-0.782687894,4.063854869,1.097434745,11.41509863,4.063854869,1.097434745,3.703049214,-4.063854869,-1.097434745,-3.703049214,1.988723441,0
183,0.250342113,0.230028417,0.188523845,0.060005768,0.227396124,-0.069264241,0.075239257,0.012096838,-0.065496565,-0.055690882,-0.036874029,-0.018054323,0.050496201,0.414425548,0.374265674,0.201993128,0.194605697,0.221720605,0.15065877,-0.001932208,0.083699633,0.172199756,-0.041867615,0.093881416,0.195561725,-0.015638852,0.126492743,-0.020961959,0.07038598,0.045413259,11.01215819,-0.112233227,3.641770245,0.832689382,11.01215819,3.641770245,0.832689382,4.373503881,-3.641770245,-0.832689382,-4.373503881,1.988723441,0
184,-0.038659464,0.172175688,0.070352518,-0.07822021,-0.238345955,-0.090504131,-0.063300941,0.092632856,-0.173262698,-0.156586272,-0.101331789,-0.081243299,0.426082477,0.24403921,0.308933512,-0.042759484,0.340900401,0.381135213,-0.045807378,-0.027705761,0.052205525,-0.008746495,-0.004774019,0.168815558,0.15133017,-0.010003442,0.121456185,0.049866263,-0.010040589,0.055464614,12.16392125,-0.982776251,3.933985169,1.123045712,12.16392125,3.933985169,1.123045712,3.502960856,-3.933985169,-1.123045712,-3.502960856,1.988723441,0
185,0.01636617,0.290195197,0.042698872,-0.034039042,0.148566265,-0.031627568,0.102723697,0.084980479,-0.03247501,-0.148907368,0.006527954,-0.049249283,0.4172845,0.464064958,-0.037369854,0.041131201,-0.033940054,0.199361,0.023799645,-0.032027756,0.192235659,0.192156152,0.119061379,0.13797876,0.052572454,0.006646157,-0.041992477,-0.000392571,0.071550829,0.043025069,10.94845114,-0.788022049,3.920438708,1.060232778,10.94845114,3.920438708,1.060232778,3.697715058,-3.920438708,-1.060232778,-3.697715058,1.988723441,0
186,0.214649953,0.082707393,0.047799853,0.062406644,-0.146050445,-0.174954864,0.094702663,-0.012048074,-0.030200756,-0.013823599,-0.058161177,-0.037434072,0.080409307,0.110011723,0.299020269,0.302226645,0.05093161,0.19939313,0.216969499,0.122011267,0.005657065,0.070833512,0.169045861,0.194667267,0.000982015,0.16836165,0.152910326,0.157172905,0.055810707,0.05972268,12.14395139,-0.375750654,3.452261109,0.839968975,12.14395139,3.452261109,0.839968975,4.109986454,-3.452261109,-0.839968975,-4.109986454,1.988723441,0
187,0.361742281,0.125042282,0.158730334,0.292654524,-0.078215939,-0.107524083,0.091473064,0.000420736,0.017840641,-0.099897522,-0.022387732,0.010721707,0.422780188,0.277211943,-0.068972529,-0.01388127,-0.014878246,0.306455624,0.026511142,0.225629156,0.265659618,0.194664839,0.165125848,0.285454955,0.184636994,0.106188161,0.162374031,0.050782866,0.109552342,-0.010273617,11.8223025,-0.75057743,2.917793927,0.781169797,11.8223025,2.917793927,0.781169797,3.735159677,-2.917793927,-0.781169797,-3.735159677,1.988723441,0
188,-0.027684068,-0.104565822,0.151650216,-0.200831586,0.064559897,0.079622691,0.097919243,0.117504456,0.008528231,0.021270075,-0.024225009,-0.103080195,0.160803293,0.371261337,0.413266734,0.214032127,0.057582349,0.009496995,0.244630254,0.254470734,0.120287705,0.196543631,0.006177618,-0.029419061,0.138559666,0.028058171,0.013935076,0.051720318,0.025026817,0.021100647,12.53597356,-0.6207749,4.109797943,1.063347511,12.53597356,4.109797943,1.063347511,3.864962208,-4.109797943,-1.063347511,-3.864962208,1.988723441,0
189,-0.09862887,-0.086623235,0.004105878,0.275258736,-0.068086519,0.035630813,0.117113379,-0.116143246,-0.023362265,-0.065297278,-0.108035405,-0.057923579,-0.059969433,0.207145876,0.329857072,0.0284553,0.331058418,0.234300681,0.37751537,0.027316664,0.006531928,0.143196218,0.28560648,0.054560175,0.056605425,0.135060601,0.023104854,0.177753974,0.026399441,0.095819295,12.3178228,-0.622399849,3.462693843,0.896296029,12.3178228,3.462693843,0.896296029,3.863337258,-3.462693843,-0.896296029,-3.863337258,1.988723441,0
190,0.167294681,0.138374641,0.171003975,0.210204105,-0.199973635,0.076152544,0.041540522,0.066178936,-0.085646464,-0.082167206,-0.118386763,-0.055009595,0.213472626,0.333957382,0.148866838,0.332521614,0.030011596,-0.068877854,0.051755427,0.028370502,0.213201617,0.125482854,0.172910091,0.04178334,0.149691542,0.197856621,-0.009670742,0.148923174,0.029649746,0.08775638,11.14473067,-0.273837127,3.570631709,0.847748457,11.14473067,3.570631709,0.847748457,4.211899981,-3.570631709,-0.847748457,-4.211899981,1.988723441,0
191,0.17225673,-0.116894739,0.125228896,-0.073429157,-0.102166366,-0.027226154,0.072751687,0.088513747,-0.144582364,-0.103377561,-0.110242936,-0.144251318,-0.027106533,0.325918439,0.427122131,0.297032033,-0.049116767,-0.044626871,-0.073492433,0.03913278,0.237596483,0.017781446,0.015636145,0.238093615,-0.024467606,0.12839482,0.165880811,0.060397647,0.143922651,0.093451773,11.52060789,-0.340141533,3.942171902,0.950930169,11.52060789,3.942171902,0.950930169,4.145595575,-3.942171902,-0.950930169,-4.145595575,1.988723441,0
192,0.109283836,0.269098696,0.122741229,0.040441514,-0.043505923,-0.087971142,-0.121381944,0.075224238,-0.163840332,-0.033365144,-0.134260619,-0.085952945,0.287017061,0.471121546,0.117310462,0.219396627,0.054889906,-0.053683768,0.143302131,0.276048879,0.027397118,0.086998467,0.17244211,-0.018702081,0.05793121,0.032510197,0.138995239,0.164372741,-0.02847744,0.007889291,11.65214677,-0.417714306,3.899671437,0.958615924,11.65214677,3.899671437,0.958615924,4.068022801,-3.899671437,-0.958615924,-4.068022801,1.988723441,0
193,0.211420435,0.03821536,0.077837612,-0.247742239,0.063358618,0.001075438,-0.090474881,0.107155615,-0.059932802,-0.153770574,-0.040643698,-0.002172149,0.021504995,0.100168889,0.066397562,-0.042553442,0.070556839,0.11935514,0.007526805,-0.035817248,0.077986124,0.202829173,0.124638478,0.171558513,0.015633242,0.143750841,0.150226223,0.17869709,0.067335137,0.002206389,10.37377773,-0.685947422,4.330105189,1.139564436,10.37377773,4.330105189,1.139564436,3.799789686,-4.330105189,-1.139564436,-3.799789686,1.988723441,0
194,-0.130039022,-0.010440967,0.158284163,0.227420305,0.180073504,0.007475867,-0.00550968,0.053192288,-0.147679629,-0.058865879,-0.057619307,-0.036418823,-0.028085098,0.287228842,0.061329812,-0.032400543,-0.040759908,0.175248846,0.004802233,0.296948843,0.171061604,0.182790368,0.296170884,0.091978207,0.192825198,0.12458554,0.05282847,0.182744475,-0.018154576,0.044903262,11.32704005,-0.502027274,3.702237649,0.929344205,11.32704005,3.702237649,0.929344205,3.983709834,-3.702237649,-0.929344205,-3.983709834,1.988723441,0
195,0.232382205,0.192878204,0.14889297,-0.057324392,0.211914953,-0.078552795,0.064280299,-0.060302548,-0.093654681,-0.079392572,-0.111691106,-0.013534085,-0.087219199,0.308818852,0.287071371,0.225392695,0.085533821,-0.056889138,0.313278595,0.222453397,0.054405529,0.017439836,0.012337901,0.225003374,0.176932113,0.19527948,0.118088764,0.095347581,0.093304236,0.038748187,11.52843522,-0.513083522,3.813581692,0.959958277,11.52843522,3.813581692,0.959958277,3.972653586,-3.813581692,-0.959958277,-3.972653586,1.988723441,0
196,0.29083644,0.067236982,0.046829758,0.20758199,-0.014424536,-0.14947289,-0.033153972,0.076211945,-0.017441773,-0.023947568,-0.063040935,0.021886938,0.321429747,0.476381141,0.166022188,-0.063338187,0.039091038,0.377528879,0.347273808,-0.058961519,0.2003208,0.126014383,0.270955203,0.188080582,0.116734321,0.112656969,0.190764414,0.010153639,0.122457271,0.096086877,12.7487746,-0.946119299,2.979626772,0.841793361,12.7487746,2.979626772,0.841793361,3.539617809,-2.979626772,-0.841793361,-3.539617809,2.000931205,0
197,-0.055501872,0.065430339,-0.080772543,0.090230456,0.111781549,0.025407252,0.003493472,0.060000799,-0.036673202,-0.032698239,0.009362851,-0.105482391,0.284382414,-0.098575536,0.42027018,0.071014927,0.087118987,0.001068335,0.324574944,0.096191602,0.240633655,0.242997315,0.01808247,-0.004668621,0.18574861,0.139420781,0.07107238,-0.008394448,0.00781531,0.056290564,11.87413436,-0.453962787,3.843258756,0.95324253,11.87413436,3.843258756,0.95324253,4.031774321,-3.843258756,-0.95324253,-4.031774321,2.000931205,0
198,0.338567562,0.018206583,-0.067527058,-0.166920744,0.237661119,-0.184624879,-0.128710753,-0.089702963,-0.014051861,-0.190876233,-0.036203668,-0.062695764,0.398841623,-0.065565384,0.319682039,0.319866061,0.069422557,0.080811447,0.354015225,0.065640328,0.059819467,0.153958907,0.095793975,-0.003358273,0.151573014,0.057678865,0.010439437,0.109315849,0.01931273,0.017790171,12.12127458,-0.658984002,4.118200788,1.076160566,12.12127458,4.118200788,1.076160566,3.826753106,-4.118200788,-1.076160566,-3.826753106,2.000931205,0
